Latitude,Longitude,GLIMS_ID,ID,Elv_min,Elv_mean,Elv_max,ID_RGI
"37.805000000000000","70.888000000000005",G070888E37805N,"2584.000000000000000","4014","4159","4352",RGI2000-v7.0-G-13-07334
"37.820999999999998","71.484999999999999",G071485E37821N,"2585.000000000000000","4192","4449","4850",RGI2000-v7.0-G-13-07547
"37.826000000000001","71.469999999999999",G071470E37826N,"2586.000000000000000","4290","4464","4626",RGI2000-v7.0-G-13-07561
"37.817999999999998","71.207999999999998",G071208E37818N,"2587.000000000000000","4098","4221","4407",RGI2000-v7.0-G-13-07405
"37.828000000000003","71.500000000000000",G071500E37828N,"2588.000000000000000","4112","4210","4320",RGI2000-v7.0-G-13-07547
"37.829999999999998","71.528999999999996",G071529E37830N,"2589.000000000000000","4293","4594","5022",RGI2000-v7.0-G-13-07551
"37.826999999999998","71.430000000000007",G071430E37827N,"2590.000000000000000","4381","4490","4760",RGI2000-v7.0-G-13-07572
"37.829000000000001","71.507000000000005",G071507E37829N,"2591.000000000000000","4329","4465","4597",RGI2000-v7.0-G-13-07549
"37.810000000000002","70.903999999999996",G070904E37810N,"2592.000000000000000","4304","4411","4511",RGI2000-v7.0-G-13-07323
"37.808999999999997","70.894000000000005",G070894E37809N,"2593.000000000000000","4160","4296","4511",RGI2000-v7.0-G-13-07324
"37.820999999999998","71.191999999999993",G071192E37821N,"2594.000000000000000","3966","4071","4189",RGI2000-v7.0-G-13-07402
"37.805999999999997","70.811999999999998",G070812E37806N,"2595.000000000000000","4000","4146","4404",RGI2000-v7.0-G-13-07345
"37.810000000000002","70.820999999999998",G070821E37810N,"2596.000000000000000","4202","4281","4360",RGI2000-v7.0-G-13-07346
"37.823000000000000","71.203999999999994",G071204E37823N,"2597.000000000000000","4047","4171","4322",RGI2000-v7.0-G-13-07404
"37.832000000000001","71.516000000000005",G071516E37832N,"2598.000000000000000","4253","4559","4825",RGI2000-v7.0-G-13-07550
"37.826000000000001","71.198999999999998",G071199E37826N,"2599.000000000000000","3957","4041","4121",RGI2000-v7.0-G-13-07403
"37.834000000000003","71.424999999999997",G071425E37834N,"2600.000000000000000","4308","4458","4600",RGI2000-v7.0-G-13-07576
"37.814999999999998","70.829999999999998",G070830E37815N,"2601.000000000000000","4096","4187","4294",RGI2000-v7.0-G-13-07348
"37.819000000000003","70.912000000000006",G070912E37819N,"2602.000000000000000","4242","4334","4479",RGI2000-v7.0-G-13-07320
